player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds
00-0010442,Curtis Martin,RB,2000,6,REG,2000_06_PIT_NYJ,NYJ,PIT,0,0,0,0,0,0,0,15,59,0
00-0010455,Jamie Martin,QB,2000,6,REG,2000_06_BAL_JAX,JAX,BAL,11,15,93,0,1,0,0,1,2,0
00-0011022,Donovan McNabb,QB,2000,6,REG,2000_06_WAS_PHI,PHI,WAS,17,34,186,2,2,2,-11,5,49,0
00-0011024,Steve McNair,QB,2000,6,REG,2000_06_TEN_CIN,TEN,CIN,19,31,230,1,1,2,-16,5,17,0
00-0011044,Cade McNown,QB,2000,6,REG,2000_06_NO_CHI,CHI,NO,18,37,202,0,3,5,-29,5,48,0
00-0011399,Brian Mitchell,RB,2000,6,REG,2000_06_WAS_PHI,PHI,WAS,1,1,21,0,0,0,0,3,8,0
00-0011869,Adrian Murrell,RB,2000,6,REG,2000_06_WAS_PHI,WAS,PHI,0,0,0,0,0,0,0,2,14,0
00-0012478,Terrell Owens,WR,2000,6,REG,2000_06_OAK_SF,SF,LV,0,0,0,0,0,0,0,1,4,0
00-0013013,Michael Pittman,RB,2000,6,REG,2000_06_CLE_ARI,ARI,CLE,0,0,0,0,0,0,0,16,107,0
00-0013042,Jake Plummer,QB,2000,6,REG,2000_06_CLE_ARI,ARI,CLE,17,30,171,2,0,1,-2,7,-1,0
00-0013262,Stanley Pritchett,RB,2000,6,REG,2000_06_WAS_PHI,PHI,WAS,0,0,0,0,0,0,0,1,3,0
00-0015082,Akili Smith,QB,2000,6,REG,2000_06_TEN_CIN,CIN,TEN,10,23,85,0,0,1,-1,3,33,0
00-0015286,Robert Smith,RB,2000,6,REG,2000_06_TB_MIN,MIN,TB,0,0,0,0,0,0,0,22,81,0
00-0015698,James Stewart,RB,2000,6,REG,2000_06_GB_DET,DET,GB,0,0,0,0,0,0,0,20,56,0
00-0015700,Kordell Stewart,QB,2000,6,REG,2000_06_PIT_NYJ,PIT,NYJ,17,26,140,1,0,1,-3,6,33,0
00-0015751,J.J. Stokes,WR,2000,6,REG,2000_06_OAK_SF,SF,LV,0,0,0,0,0,0,0,1,6,0
00-0016098,Fred Taylor,RB,2000,6,REG,2000_06_BAL_JAX,JAX,BAL,0,0,0,0,0,0,0,17,54,1
00-0016193,Vinny Testaverde,QB,2000,6,REG,2000_06_PIT_NYJ,NYJ,PIT,0,1,0,0,0,0,0,0,0,0
00-0016321,Rodney Thomas,RB,2000,6,REG,2000_06_TEN_CIN,TEN,CIN,0,0,0,0,0,0,0,3,5,0
00-0016440,James Thrash,WR,2000,6,REG,2000_06_WAS_PHI,WAS,PHI,0,0,0,0,0,0,0,2,41,0
00-0017160,Dedric Ward,WR,2000,6,REG,2000_06_PIT_NYJ,NYJ,PIT,0,0,0,0,0,0,0,1,12,0
00-0017322,Ricky Watters,RB,2000,6,REG,2000_06_SEA_CAR,SEA,CAR,0,0,0,0,0,0,0,10,63,0
00-0017486,Tyrone Wheatley,RB,2000,6,REG,2000_06_OAK_SF,LV,SF,0,0,0,0,0,0,0,15,50,1
00-0017697,Terrence Wilkins,WR,2000,6,REG,2000_06_IND_NE,IND,NE,0,0,0,0,0,0,0,1,2,0
00-0017892,Moe Williams,RB,2000,6,REG,2000_06_TB_MIN,MIN,TB,0,0,0,0,0,0,0,1,-1,0
00-0017915,Ricky Williams,RB,2000,6,REG,2000_06_NO_CHI,NO,CHI,0,0,0,0,0,0,0,30,128,1
00-0018141,Jon Witman,FB,2000,6,REG,2000_06_PIT_NYJ,PIT,NYJ,0,0,0,0,0,0,0,2,3,0
00-0018958,Laveranues Coles,WR,2000,6,REG,2000_06_PIT_NYJ,NYJ,PIT,0,0,0,0,0,0,0,1,7,0
00-0019025,Ronney Jenkins,RB,2000,6,REG,2000_06_DEN_SD,LAC,DEN,0,0,0,0,0,0,0,2,1,0
00-0019057,Jamel White,RB,2000,6,REG,2000_06_CLE_ARI,CLE,ARI,0,0,0,0,0,0,0,2,6,0
00-0019100,Brad Hoover,FB,2000,6,REG,2000_06_SEA_CAR,CAR,SEA,0,0,0,0,0,0,0,4,10,0
00-0019382,KaRon Coleman,RB,2000,6,REG,2000_06_DEN_SD,DEN,LAC,0,0,0,0,0,0,0,14,37,0
00-0019590,Chad Morton,RB,2000,6,REG,2000_06_NO_CHI,NO,CHI,0,0,0,0,0,0,0,3,-3,0
00-0019594,Mike Anderson,RB,2000,6,REG,2000_06_DEN_SD,DEN,LAC,0,0,0,0,0,0,0,13,52,0
00-0019609,Travis Prentice,RB,2000,6,REG,2000_06_CLE_ARI,CLE,ARI,0,0,0,0,0,0,0,28,97,3
00-0019641,Thomas Jones,RB,2000,6,REG,2000_06_CLE_ARI,ARI,CLE,0,0,0,0,0,0,0,6,9,1
00-0019643,Ron Dayne,RB,2000,6,REG,2000_06_NYG_ATL,NYG,ATL,0,0,0,0,0,0,0,12,31,1
00-0019647,Shaun Alexander,RB,2000,6,REG,2000_06_SEA_CAR,SEA,CAR,0,0,0,0,0,0,0,1,0,0
00-0019693,Jamal Lewis,RB,2000,6,REG,2000_06_BAL_JAX,BAL,JAX,0,0,0,0,0,0,0,17,44,0
00-0019722,J.R. Redmond,RB,2000,6,REG,2000_06_IND_NE,NE,IND,0,0,0,0,0,0,0,14,45,0
00-0000104,Troy Aikman,QB,2000,7,REG,2000_07_DAL_NYG,DAL,NYG,22,42,211,1,5,2,-18,2,7,0
00-0000108,David Akers,K,2000,7,REG,2000_07_PHI_ARI,PHI,ARI,0,0,0,0,0,0,0,1,15,0
00-0000210,James Allen,RB,2000,7,REG,2000_07_MIN_CHI,CHI,MIN,0,0,0,0,0,0,0,22,71,1
00-0000279,Kimble Anders,RB,2000,7,REG,2000_07_OAK_KC,KC,LV,0,0,0,0,0,0,0,4,8,0
00-0000316,Jamal Anderson,RB,2000,7,REG,2000_07_ATL_STL,ATL,LA,0,0,0,0,0,0,0,14,64,1
00-0000339,Richie Anderson,FB,2000,7,REG,2000_07_NYJ_NE,NYJ,NE,0,0,0,0,0,0,0,3,10,0
00-0000534,Darnell Autry,RB,2000,7,REG,2000_07_PHI_ARI,PHI,ARI,0,0,0,0,0,0,0,20,64,1
00-0000552,Obafemi Ayanbadejo,RB,2000,7,REG,2000_07_BAL_WAS,BAL,WAS,0,0,0,0,0,0,0,1,4,0
00-0000722,Tony Banks,QB,2000,7,REG,2000_07_BAL_WAS,BAL,WAS,16,27,135,0,1,3,-27,2,18,0
00-0000745,Tiki Barber,RB,2000,7,REG,2000_07_DAL_NYG,NYG,DAL,0,0,0,0,0,0,0,9,73,0
00-0000942,Fred Beasley,FB,2000,7,REG,2000_07_SF_GB,SF,GB,0,0,0,0,0,0,0,1,5,0
00-0001098,Brandon Bennett,RB,2000,7,REG,2000_07_CIN_PIT,CIN,PIT,0,0,0,0,0,0,0,2,5,0
00-0001215,Jerome Bettis,RB,2000,7,REG,2000_07_CIN_PIT,PIT,CIN,0,0,0,0,0,0,0,29,101,0
00-0001218,Steve Beuerlein,QB,2000,7,REG,2000_07_CAR_NO,CAR,NO,15,28,172,0,1,6,-29,1,2,0
00-0001224,Tim Biakabutuka,RB,2000,7,REG,2000_07_CAR_NO,CAR,NO,0,0,0,0,0,0,0,10,5,0
00-0001272,Michael Bishop,QB,2000,7,REG,2000_07_NYJ_NE,NE,NYJ,2,6,36,0,1,0,0,0,0,0
00-0001335,Jeff Blake,QB,2000,7,REG,2000_07_CAR_NO,NO,CAR,11,23,161,1,0,1,-13,4,9,0
00-0001361,Drew Bledsoe,QB,2000,7,REG,2000_07_NYJ_NE,NE,NYJ,16,35,208,0,3,7,-46,2,16,1
00-0001532,David Boston,WR,2000,7,REG,2000_07_PHI_ARI,ARI,PHI,0,0,0,0,0,0,0,1,-17,0
00-0002110,Mark Brunell,QB,2000,7,REG,2000_07_JAX_TEN,JAX,TEN,18,27,196,0,0,5,-35,3,18,0
00-0002159,Shawn Bryson,RB,2000,7,REG,2000_07_SD_BUF,BUF,LAC,0,0,0,0,0,0,0,9,22,0
00-0002713,Tony Carter,RB,2000,7,REG,2000_07_NYJ_NE,NE,NYJ,0,0,0,0,0,0,0,2,7,0
00-0002876,Chris Chandler,QB,2000,7,REG,2000_07_ATL_STL,ATL,LA,18,30,220,2,1,3,-22,0,0,0
00-0002962,Wayne Chrebet,WR,2000,7,REG,2000_07_NYJ_NE,NYJ,NE,0,0,0,0,0,0,0,2,5,0
00-0003136,Mike Cloud,RB,2000,7,REG,2000_07_OAK_KC,KC,LV,0,0,0,0,0,0,0,3,7,0
00-0003292,Kerry Collins,QB,2000,7,REG,2000_07_DAL_NYG,NYG,DAL,14,25,119,1,0,2,-11,3,22,0
00-0003535,Tim Couch,QB,2000,7,REG,2000_07_CLE_DEN,CLE,DEN,24,40,266,1,3,5,-47,1,-1,0
00-0003739,Daunte Culpepper,QB,2000,7,REG,2000_07_MIN_CHI,MIN,CHI,15,26,198,3,0,3,-21,4,15,0
00-0004052,Stephen Davis,RB,2000,7,REG,2000_07_BAL_WAS,WAS,BAL,0,0,0,0,0,0,0,21,91,1
00-0004304,Corey Dillon,RB,2000,7,REG,2000_07_CIN_PIT,CIN,PIT,0,0,0,0,0,0,0,15,36,0
00-0005091,Kevin Faulk,RB,2000,7,REG,2000_07_NYJ_NE,NE,NYJ,0,0,0,0,0,0,0,9,26,1
00-0005092,Marshall Faulk,RB,2000,7,REG,2000_07_ATL_STL,LA,ATL,0,0,0,0,0,0,0,25,208,1
00-0005106,Brett Favre,QB,2000,7,REG,2000_07_SF_GB,GB,SF,20,27,266,1,0,2,-20,3,35,0
00-0005110,Jermaine Fazande,RB,2000,7,REG,2000_07_SD_BUF,LAC,BUF,0,0,0,0,0,0,0,19,51,1
00-0005324,Terrell Fletcher,RB,2000,7,REG,2000_07_SD_BUF,LAC,BUF,0,0,0,0,0,0,0,2,0,0
00-0005361,William Floyd,FB,2000,7,REG,2000_07_CAR_NO,CAR,NO,0,0,0,0,0,0,0,1,3,0
00-0005363,Doug Flutie,QB,2000,7,REG,2000_07_SD_BUF,BUF,LAC,2,3,30,0,0,0,0,0,0,0
00-0005589,Gus Frerotte,QB,2000,7,REG,2000_07_CLE_DEN,DEN,CLE,3,6,17,0,0,0,0,1,-1,0
00-0005741,Rich Gannon,QB,2000,7,REG,2000_07_OAK_KC,LV,KC,28,33,244,2,0,2,-14,8,38,0
00-0005755,Jeff Garcia,QB,2000,7,REG,2000_07_SF_GB,SF,GB,27,42,336,4,0,2,-17,4,6,0
00-0005779,Charlie Garner,RB,2000,7,REG,2000_07_SF_GB,SF,GB,0,0,0,0,0,0,0,14,84,0
00-0005883,Eddie George,RB,2000,7,REG,2000_07_JAX_TEN,TEN,JAX,0,0,0,0,0,0,0,29,167,1
00-0006212,Kent Graham,QB,2000,7,REG,2000_07_CIN_PIT,PIT,CIN,13,33,173,1,0,1,-2,2,4,0
00-0006300,Elvis Grbac,QB,2000,7,REG,2000_07_OAK_KC,KC,LV,23,40,288,2,0,1,0,0,0,0
00-0006305,Ahman Green,RB,2000,7,REG,2000_07_SF_GB,GB,SF,0,0,0,0,0,0,0,11,40,2
00-0006423,Brian Griese,QB,2000,7,REG,2000_07_CLE_DEN,DEN,CLE,19,34,336,3,0,0,0,1,14,0
00-0006808,Jim Harbaugh,QB,2000,7,REG,2000_07_SD_BUF,LAC,BUF,21,33,287,2,2,3,-28,5,1,0
00-0006989,Raymont Harris,RB,2000,7,REG,2000_07_CLE_DEN,DEN,CLE,0,0,0,0,0,0,0,8,22,0
00-0007389,Skip Hicks,RB,2000,7,REG,2000_07_BAL_WAS,WAS,BAL,0,0,0,0,0,0,0,3,7,0
00-0007579,Robert Holcombe,FB,2000,7,REG,2000_07_ATL_STL,LA,ATL,0,0,0,0,0,0,0,3,12,0
00-0007661,Priest Holmes,RB,2000,7,REG,2000_07_BAL_WAS,BAL,WAS,0,0,0,0,0,0,0,4,25,0
00-0007834,Brock Huard,QB,2000,7,REG,2000_07_IND_SEA,SEA,IND,19,26,226,3,1,5,-27,3,21,0
00-0007969,Richard Huntley,RB,2000,7,REG,2000_07_CIN_PIT,PIT,CIN,0,0,0,0,0,0,0,1,-2,0
00-0008241,Edgerrin James,RB,2000,7,REG,2000_07_IND_SEA,IND,SEA,0,0,0,0,0,0,0,38,219,3
00-0008430,Anthony Johnson,RB,2000,7,REG,2000_07_JAX_TEN,JAX,TEN,0,0,0,0,0,0,0,2,9,1
00-0008442,Brad Johnson,QB,2000,7,REG,2000_07_BAL_WAS,WAS,BAL,18,27,158,0,1,1,-13,4,-4,0
00-0008612,Rob Johnson,QB,2000,7,REG,2000_07_SD_BUF,BUF,LAC,29,47,321,1,1,4,-22,3,3,0
00-0009038,Napoleon Kaufman,RB,2000,7,REG,2000_07_OAK_KC,LV,KC,0,0,0,0,0,0,0,10,47,0
00-0009311,Jon Kitna,QB,2000,7,REG,2000_07_IND_SEA,SEA,IND,5,6,57,0,0,1,-4,0,0,0
00-0009829,Dorsey Levens,RB,2000,7,REG,2000_07_SF_GB,GB,SF,0,0,0,0,0,0,0,17,57,1
00-0009868,Jeff Lewis,QB,2000,7,REG,2000_07_CAR_NO,CAR,NO,0,3,0,0,0,2,-12,0,0,0
00-0009869,Jermaine Lewis,WR,2000,7,REG,2000_07_BAL_WAS,BAL,WAS,0,0,0,0,0,0,0,1,11,0
00-0009886,Mo Lewis,OLB,2000,7,REG,2000_07_NYJ_NE,NYJ,NE,0,0,0,0,0,0,0,1,3,0
00-0009960,Jonathan Linton,FB,2000,7,REG,2000_07_SD_BUF,BUF,LAC,0,0,0,0,0,0,0,8,10,0
00-0010346,Peyton Manning,QB,2000,7,REG,2000_07_IND_SEA,IND,SEA,20,30,281,1,0,1,-1,1,0,0
00-0010436,Cecil Martin,RB,2000,7,REG,2000_07_PHI_ARI,PHI,ARI,0,0,0,0,0,0,0,1,13,0
00-0010442,Curtis Martin,RB,2000,7,REG,2000_07_NYJ_NE,NYJ,NE,0,0,0,0,0,0,0,34,143,3
00-0010632,Fred McAfee,RB,2000,7,REG,2000_07_CAR_NO,NO,CAR,0,0,0,0,0,0,0,1,40,0
00-0011022,Donovan McNabb,QB,2000,7,REG,2000_07_PHI_ARI,PHI,ARI,24,34,226,1,0,3,-7,7,35,1
00-0011024,Steve McNair,QB,2000,7,REG,2000_07_JAX_TEN,TEN,JAX,13,21,234,2,0,0,0,6,4,0
00-0011044,Cade McNown,QB,2000,7,REG,2000_07_MIN_CHI,CHI,MIN,19,33,210,1,0,2,-14,4,27,0
00-0011399,Brian Mitchell,RB,2000,7,REG,2000_07_PHI_ARI,PHI,ARI,0,1,0,0,0,0,0,3,16,0
00-0011434,Scott Mitchell,QB,2000,7,REG,2000_07_CIN_PIT,CIN,PIT,4,16,39,0,2,1,-4,0,0,0
00-0011640,Moses Moreno,QB,2000,7,REG,2000_07_SD_BUF,LAC,BUF,0,1,0,0,0,1,-8,1,0,0
00-0013013,Michael Pittman,RB,2000,7,REG,2000_07_PHI_ARI,ARI,PHI,0,0,0,0,0,0,0,8,37,0
00-0013042,Jake Plummer,QB,2000,7,REG,2000_07_PHI_ARI,ARI,PHI,18,30,213,2,2,1,-6,2,43,0
00-0013262,Stanley Pritchett,RB,2000,7,REG,2000_07_PHI_ARI,PHI,ARI,0,0,0,0,0,0,0,6,29,1
00-0013694,Tony Richardson,FB,2000,7,REG,2000_07_OAK_KC,KC,LV,0,0,0,0,0,0,0,5,25,0
00-0015082,Akili Smith,QB,2000,7,REG,2000_07_CIN_PIT,CIN,PIT,10,20,97,0,0,3,-20,3,24,0
00-0015165,Emmitt Smith,RB,2000,7,REG,2000_07_DAL_NYG,DAL,NYG,0,0,0,0,0,0,0,19,61,1
00-0015286,Robert Smith,RB,2000,7,REG,2000_07_MIN_CHI,MIN,CHI,0,0,0,0,0,0,0,23,170,1
00-0015290,Rod Smith,WR,2000,7,REG,2000_07_CLE_DEN,DEN,CLE,0,0,0,0,0,0,0,1,8,0
00-0016098,Fred Taylor,RB,2000,7,REG,2000_07_JAX_TEN,JAX,TEN,0,0,0,0,0,0,0,20,112,0
00-0016193,Vinny Testaverde,QB,2000,7,REG,2000_07_NYJ_NE,NYJ,NE,15,23,139,0,0,3,-9,3,3,0
00-0016316,Robert Thomas,FB,2000,7,REG,2000_07_DAL_NYG,DAL,NYG,0,0,0,0,0,0,0,1,4,0
00-0016321,Rodney Thomas,RB,2000,7,REG,2000_07_JAX_TEN,TEN,JAX,0,0,0,0,0,0,0,3,4,0
00-0016440,James Thrash,WR,2000,7,REG,2000_07_BAL_WAS,WAS,BAL,0,0,0,0,0,0,0,1,7,0
00-0017200,Kurt Warner,QB,2000,7,REG,2000_07_ATL_STL,LA,ATL,24,40,313,3,1,3,-11,1,1,0
00-0017209,Chris Warren,RB,2000,7,REG,2000_07_DAL_NYG,DAL,NYG,0,0,0,0,0,0,0,5,4,0
00-0017303,Justin Watson,RB,2000,7,REG,2000_07_ATL_STL,LA,ATL,0,0,0,0,0,0,0,2,6,1
00-0017322,Ricky Watters,RB,2000,7,REG,2000_07_IND_SEA,SEA,IND,0,0,0,0,0,0,0,8,24,0
00-0017486,Tyrone Wheatley,RB,2000,7,REG,2000_07_OAK_KC,LV,KC,0,0,0,0,0,0,0,15,76,0
00-0017892,Moe Williams,RB,2000,7,REG,2000_07_MIN_CHI,MIN,CHI,0,0,0,0,0,0,0,2,6,0
00-0017915,Ricky Williams,RB,2000,7,REG,2000_07_CAR_NO,NO,CAR,1,1,34,0,0,0,0,38,144,2
00-0018971,Shyrone Stith,RB,2000,7,REG,2000_07_JAX_TEN,JAX,TEN,0,0,0,0,0,0,0,1,4,0
00-0018977,Maurice Smith,RB,2000,7,REG,2000_07_ATL_STL,ATL,LA,0,0,0,0,0,0,0,2,-3,0
00-0019455,Peter Warrick,WR,2000,7,REG,2000_07_CIN_PIT,CIN,PIT,0,0,0,0,0,0,0,2,48,0
00-0019466,Curtis Keaton,RB,2000,7,REG,2000_07_CIN_PIT,CIN,PIT,0,0,0,0,0,0,0,3,12,0
00-0019471,Frank Moreau,RB,2000,7,REG,2000_07_OAK_KC,KC,LV,0,0,0,0,0,0,0,7,18,0
00-0019484,Sammy Morris,RB,2000,7,REG,2000_07_SD_BUF,BUF,LAC,0,0,0,0,0,0,0,8,60,1
00-0019553,Spergon Wynn,QB,2000,7,REG,2000_07_CLE_DEN,CLE,DEN,2,5,21,0,0,0,0,2,12,0
00-0019587,Terrelle Smith,FB,2000,7,REG,2000_07_CAR_NO,NO,CAR,0,0,0,0,0,0,0,4,22,0
00-0019594,Mike Anderson,RB,2000,7,REG,2000_07_CLE_DEN,DEN,CLE,0,0,0,0,0,0,0,20,103,1
00-0019609,Travis Prentice,RB,2000,7,REG,2000_07_CLE_DEN,CLE,DEN,0,0,0,0,0,0,0,6,27,0
00-0019641,Thomas Jones,RB,2000,7,REG,2000_07_PHI_ARI,ARI,PHI,0,0,0,0,0,0,0,3,35,0
00-0019643,Ron Dayne,RB,2000,7,REG,2000_07_DAL_NYG,NYG,DAL,0,0,0,0,0,0,0,21,108,1
00-0019647,Shaun Alexander,RB,2000,7,REG,2000_07_IND_SEA,SEA,IND,0,0,0,0,0,0,0,5,20,0
00-0019676,Neil Rackers,K,2000,7,REG,2000_07_CIN_PIT,CIN,PIT,0,0,0,0,0,0,0,1,-5,0
00-0019693,Jamal Lewis,RB,2000,7,REG,2000_07_BAL_WAS,BAL,WAS,0,0,0,0,0,0,0,16,34,0
00-0019721,Travis Taylor,WR,2000,7,REG,2000_07_BAL_WAS,BAL,WAS,0,0,0,0,0,0,0,1,-1,0
00-0019722,J.R. Redmond,RB,2000,7,REG,2000_07_NYJ_NE,NE,NYJ,0,0,0,0,0,0,0,1,2,0
00-0000104,Troy Aikman,QB,2000,8,REG,2000_08_ARI_DAL,DAL,ARI,9,15,154,2,0,1,-7,0,0,0
00-0000210,James Allen,RB,2000,8,REG,2000_08_CHI_PHI,CHI,PHI,0,0,0,0,0,0,0,21,87,0
00-0000251,Mike Alstott,FB,2000,8,REG,2000_08_DET_TB,TB,DET,0,0,0,0,0,0,0,6,30,0
00-0000279,Kimble Anders,RB,2000,8,REG,2000_08_STL_KC,KC,LA,0,0,0,0,0,0,0,13,102,2
00-0000316,Jamal Anderson,RB,2000,8,REG,2000_08_NO_ATL,ATL,NO,0,0,0,0,0,0,0,17,75,0
00-0000339,Richie Anderson,FB,2000,8,REG,2000_08_MIA_NYJ,NYJ,MIA,0,0,0,0,0,0,0,6,3,0
00-0000534,Darnell Autry,RB,2000,8,REG,2000_08_CHI_PHI,PHI,CHI,0,0,0,0,0,0,0,14,37,0
00-0000722,Tony Banks,QB,2000,8,REG,2000_08_TEN_BAL,BAL,TEN,17,32,229,0,3,3,-24,4,13,0
00-0000865,Charlie Batch,QB,2000,8,REG,2000_08_DET_TB,DET,TB,13,31,144,0,0,7,-37,3,16,0
00-0000871,Mario Bates,RB,2000,8,REG,2000_08_DET_TB,DET,TB,0,0,0,0,0,0,0,3,24,0
00-0000942,Fred Beasley,FB,2000,8,REG,2000_08_SF_CAR,SF,CAR,0,0,0,0,0,0,0,3,7,0
00-0001098,Brandon Bennett,RB,2000,8,REG,2000_08_DEN_CIN,CIN,DEN,0,0,0,0,0,0,0,7,19,1
00-0001215,Jerome Bettis,RB,2000,8,REG,2000_08_CLE_PIT,PIT,CLE,0,0,0,0,0,0,0,33,105,1
00-0001218,Steve Beuerlein,QB,2000,8,REG,2000_08_SF_CAR,CAR,SF,28,44,309,3,0,3,-17,2,3,0
00-0001224,Tim Biakabutuka,RB,2000,8,REG,2000_08_SF_CAR,CAR,SF,0,0,0,0,0,0,0,19,85,0
00-0001272,Michael Bishop,QB,2000,8,REG,2000_08_NE_IND,NE,IND,0,0,0,0,0,0,0,3,3,0
00-0001335,Jeff Blake,QB,2000,8,REG,2000_08_NO_ATL,NO,ATL,19,31,209,0,1,1,-3,6,26,0
00-0001361,Drew Bledsoe,QB,2000,8,REG,2000_08_NE_IND,NE,IND,23,34,231,1,0,0,0,3,4,1
00-0002110,Mark Brunell,QB,2000,8,REG,2000_08_WAS_JAX,JAX,WAS,21,42,271,1,2,6,-32,2,12,0
00-0002159,Shawn Bryson,RB,2000,8,REG,2000_08_BUF_MIN,BUF,MIN,0,0,0,0,0,0,0,11,72,0
00-0002713,Tony Carter,RB,2000,8,REG,2000_08_NE_IND,NE,IND,0,0,0,0,0,0,0,2,10,0
00-0002846,Larry Centers,FB,2000,8,REG,2000_08_WAS_JAX,WAS,JAX,0,0,0,0,0,0,0,1,1,0
00-0002876,Chris Chandler,QB,2000,8,REG,2000_08_NO_ATL,ATL,NO,15,20,240,2,0,6,-37,0,0,0
00-0003739,Daunte Culpepper,QB,2000,8,REG,2000_08_BUF_MIN,MIN,BUF,17,29,251,3,1,0,0,6,29,0
00-0003761,Randall Cunningham,QB,2000,8,REG,2000_08_ARI_DAL,DAL,ARI,0,0,0,0,0,0,0,2,-1,0
00-0004052,Stephen Davis,RB,2000,8,REG,2000_08_WAS_JAX,WAS,JAX,0,0,0,0,0,0,0,24,114,2
00-0004229,Koy Detmer,QB,2000,8,REG,2000_08_CHI_PHI,PHI,CHI,0,0,0,0,0,0,0,1,8,0
00-0004293,Trent Dilfer,QB,2000,8,REG,2000_08_TEN_BAL,BAL,TEN,7,13,58,0,1,2,-11,2,12,0
00-0004304,Corey Dillon,RB,2000,8,REG,2000_08_DEN_CIN,CIN,DEN,0,0,0,0,0,0,0,22,278,2
00-0004640,Warrick Dunn,RB,2000,8,REG,2000_08_DET_TB,TB,DET,0,0,0,0,0,0,0,8,46,0
00-0004780,Troy Edwards,WR,2000,8,REG,2000_08_CLE_PIT,PIT,CLE,0,0,0,0,0,0,0,1,-2,0
00-0005091,Kevin Faulk,RB,2000,8,REG,2000_08_NE_IND,NE,IND,0,0,0,0,0,0,0,12,41,0
00-0005092,Marshall Faulk,RB,2000,8,REG,2000_08_STL_KC,LA,KC,0,0,0,0,0,0,0,17,67,1
00-0005180,Jay Fiedler,QB,2000,8,REG,2000_08_MIA_NYJ,MIA,NYJ,16,35,250,2,3,1,-13,4,24,0
00-0005361,William Floyd,FB,2000,8,REG,2000_08_SF_CAR,CAR,SF,0,0,0,0,0,0,0,2,2,0
00-0005363,Doug Flutie,QB,2000,8,REG,2000_08_BUF_MIN,BUF,MIN,28,43,294,2,0,1,-8,1,8,0
00-0005620,Chris Fuamatu-Ma'afala,RB,2000,8,REG,2000_08_CLE_PIT,PIT,CLE,0,0,0,0,0,0,0,1,20,0
00-0005741,Rich Gannon,QB,2000,8,REG,2000_08_SEA_OAK,LV,SEA,15,22,176,3,1,1,-2,3,14,0
00-0005755,Jeff Garcia,QB,2000,8,REG,2000_08_SF_CAR,SF,CAR,25,39,307,2,1,3,-24,2,12,0
00-0005779,Charlie Garner,RB,2000,8,REG,2000_08_SF_CAR,SF,CAR,0,0,0,0,0,0,0,10,87,0
00-0005883,Eddie George,RB,2000,8,REG,2000_08_TEN_BAL,TEN,BAL,0,0,0,0,0,0,0,1,4,0
00-0006212,Kent Graham,QB,2000,8,REG,2000_08_CLE_PIT,PIT,CLE,3,12,46,0,0,1,-5,0,0,0
00-0006300,Elvis Grbac,QB,2000,8,REG,2000_08_STL_KC,KC,LA,18,30,266,2,0,2,-13,3,-4,0
00-0006355,Trent Green,QB,2000,8,REG,2000_08_STL_KC,LA,KC,15,21,205,3,1,2,-14,1,-2,0
00-0006423,Brian Griese,QB,2000,8,REG,2000_08_DEN_CIN,DEN,CIN,30,45,365,2,1,2,-7,3,16,0
00-0007357,Chris Hetherington,FB,2000,8,REG,2000_08_SF_CAR,CAR,SF,0,0,0,0,0,0,0,1,4,0
00-0007389,Skip Hicks,RB,2000,8,REG,2000_08_WAS_JAX,WAS,JAX,0,0,0,0,0,0,0,3,2,0
00-0007579,Robert Holcombe,FB,2000,8,REG,2000_08_STL_KC,LA,KC,0,0,0,0,0,0,0,1,1,0
00-0007661,Priest Holmes,RB,2000,8,REG,2000_08_TEN_BAL,BAL,TEN,0,0,0,0,0,0,0,6,30,0
00-0007834,Brock Huard,QB,2000,8,REG,2000_08_SEA_OAK,SEA,LV,4,12,64,0,1,1,-2,1,4,0
00-0007969,Richard Huntley,RB,2000,8,REG,2000_08_CLE_PIT,PIT,CLE,0,0,0,0,0,0,0,4,5,0
00-0008060,Raghib Ismail,WR,2000,8,REG,2000_08_ARI_DAL,DAL,ARI,0,0,0,0,0,0,0,1,11,0
00-0008241,Edgerrin James,RB,2000,8,REG,2000_08_NE_IND,IND,NE,0,0,0,0,0,0,0,20,124,1
00-0008442,Brad Johnson,QB,2000,8,REG,2000_08_WAS_JAX,WAS,JAX,16,24,269,3,1,0,0,0,0,0
00-0008529,J.J. Johnson,RB,2000,8,REG,2000_08_MIA_NYJ,MIA,NYJ,0,0,0,0,0,0,0,2,6,0
00-0008921,Randy Jordan,RB,2000,8,REG,2000_08_SEA_OAK,LV,SEA,0,0,0,0,0,0,0,3,2,0
00-0009038,Napoleon Kaufman,RB,2000,8,REG,2000_08_SEA_OAK,LV,SEA,0,0,0,0,0,0,0,6,34,0
00-0009163,Eddie Kennison,WR,2000,8,REG,2000_08_CHI_PHI,CHI,PHI,0,0,0,0,0,0,0,1,23,0
00-0009266,Shaun King,QB,2000,8,REG,2000_08_DET_TB,TB,DET,17,34,149,0,3,0,0,5,33,0
00-0009311,Jon Kitna,QB,2000,8,REG,2000_08_SEA_OAK,SEA,LV,11,18,85,0,0,1,-1,5,9,0
